ngram,phones,words,file,start_s,end_s
triphone,ɔ̃ v u,discutons vous,16-2.wav,14.740,15.120
triphone,v u l,vous laisse,16-2.wav,14.920,15.220
triphone,u l ɛ,vous laisse,16-2.wav,15.040,15.360
triphone,l ɛ s,laisse,16-2.wav,15.120,15.530
triphone,ɛ s ʁ,laisse rêver,16-2.wav,15.220,15.710
triphone,s ʁ ɛ,laisse rêver,16-2.wav,15.360,15.850
triphone,ʁ ɛ v,rêver,16-2.wav,15.530,15.980
triphone,ɛ v e,rêver,16-2.wav,15.710,16.230
diphone,ɛ l,elle,17-1.wav,0.650,0.880
diphone,l a,elle habite,17-1.wav,0.800,0.960
diphone,a b,habite,17-1.wav,0.880,1.070
diphone,b i,habite,17-1.wav,0.960,1.220
diphone,i t,habite,17-1.wav,1.070,1.290
diphone,t a,habite à,17-1.wav,1.220,1.350
diphone,a p,à proximité,17-1.wav,1.290,1.440
diphone,p ʁ,proximité,17-1.wav,1.350,1.510
diphone,ʁ ɔ,proximité,17-1.wav,1.440,1.580
diphone,ɔ k,proximité,17-1.wav,1.510,1.650
diphone,k s,proximité,17-1.wav,1.580,1.760
diphone,s i,proximité,17-1.wav,1.650,1.810
diphone,i m,proximité,17-1.wav,1.760,1.870
diphone,m i,proximité,17-1.wav,1.810,2.000
diphone,i t,proximité,17-1.wav,1.870,2.070
diphone,t e,proximité,17-1.wav,2.000,2.170
diphone,e d,proximité du,17-1.wav,2.070,2.230
diphone,d y,du,17-1.wav,2.170,2.310
diphone,y ʃ,du champ,17-1.wav,2.230,2.500
diphone,ʃ ɑ̃,champ,17-1.wav,2.310,2.610
diphone,ɑ̃ d,champ de,17-1.wav,2.500,2.730
diphone,d ə,de,17-1.wav,2.610,2.750
diphone,ə f,de foire,17-1.wav,2.730,3.000
diphone,f w,foire,17-1.wav,2.750,3.060
diphone,w a,foire,17-1.wav,3.000,3.160
diphone,a ʁ,foire,17-1.wav,3.060,3.480
diphone,ʁ m,foire ma,17-1.wav,3.160,4.500
diphone,m a,ma,17-1.wav,4.390,4.590
diphone,a k,ma concierge,17-1.wav,4.500,4.740
diphone,k ɔ̃,concierge,17-1.wav,4.590,4.810
diphone,ɔ̃ s,concierge,17-1.wav,4.740,4.990
diphone,s j,concierge,17-1.wav,4.810,5.030
diphone,j ɛ,concierge,17-1.wav,4.990,5.150
diphone,ɛ ʁ,concierge,17-1.wav,5.030,5.230
diphone,ʁ ʒ,concierge,17-1.wav,5.150,5.350
diphone,ʒ s,concierge sur,17-1.wav,5.230,6.160
diphone,s y,sur,17-1.wav,6.010,6.200
diphone,y ʁ,sur,17-1.wav,6.160,6.270
diphone,ʁ m,sur mon,17-1.wav,6.200,6.350
diphone,m ɔ̃,mon,17-1.wav,6.270,6.510
diphone,ɔ̃ a,mon appartement,17-1.wav,6.350,6.600
diphone,a p,appartement,17-1.wav,6.510,6.720
diphone,p a,appartement,17-1.wav,6.600,6.770
diphone,a ʁ,appartement,17-1.wav,6.720,6.890
diphone,ʁ t,appartement,17-1.wav,6.770,6.960
diphone,t ə,appartement,17-1.wav,6.890,6.980
diphone,ə m,appartement,17-1.wav,6.960,7.110
diphone,m ɑ̃,appartement,17-1.wav,6.980,7.260
diphone,ɑ̃ d,appartement durant,17-1.wav,7.110,7.350
diphone,d y,durant,17-1.wav,7.260,7.430
diphone,y ʁ,durant,17-1.wav,7.350,7.520
diphone,ʁ ɑ̃,durant,17-1.wav,7.430,7.660
diphone,ɑ̃ l,durant les,17-1.wav,7.520,7.750
diphone,l e,les,17-1.wav,7.660,7.820
diphone,e v,les vacances,17-1.wav,7.750,7.930
diphone,v a,vacances,17-1.wav,7.820,8.020
diphone,a k,vacances,17-1.wav,7.930,8.160
diphone,k ɑ̃,vacances,17-1.wav,8.020,8.320
diphone,ɑ̃ s,vacances,17-1.wav,8.160,8.690
diphone,s i,vacances ils,17-1.wav,8.320,9.870
diphone,i l,ils,17-1.wav,9.800,9.970
diphone,l s,ils sont,17-1.wav,9.870,10.090
diphone,s ɔ̃,sont,17-1.wav,9.970,10.320
diphone,ɔ̃ a,sont allés,17-1.wav,10.090,10.410
diphone,a l,allés,17-1.wav,10.320,10.530
diphone,l e,allés,17-1.wav,10.410,10.640
diphone,e t,allés travailler,17-1.wav,10.530,10.710
diphone,t ʁ,travailler,17-1.wav,10.640,10.800
diphone,ʁ a,travailler,17-1.wav,10.710,10.870
diphone,a v,travailler,17-1.wav,10.800,10.950
diphone,v a,travailler,17-1.wav,10.870,11.050
diphone,a j,travailler,17-1.wav,10.950,11.210
diphone,j e,travailler,17-1.wav,11.050,11.380
diphone,e b,travailler bien,17-1.wav,11.210,11.520
diphone,b j,bien,17-1.wav,11.380,11.650
diphone,j ɛ̃,bien,17-1.wav,11.520,11.740
diphone,ɛ̃ c,bien qu'ils,17-1.wav,11.650,11.860
diphone,c i,qu'ils,17-1.wav,11.740,11.930
diphone,i l,qu'ils,17-1.wav,11.860,11.980
diphone,l f,qu'ils fussent,17-1.wav,11.930,12.150
diphone,f y,fussent,17-1.wav,11.980,12.260
diphone,y s,fussent,17-1.wav,12.150,12.380
diphone,s f,fussent fatigués,17-1.wav,12.260,12.550
diphone,f a,fatigués,17-1.wav,12.380,12.630
diphone,a t,fatigués,17-1.wav,12.550,12.770
diphone,t i,fatigués,17-1.wav,12.630,12.840
diphone,i ɟ,fatigués,17-1.wav,12.770,12.960
diphone,ɟ e,fatigués,17-1.wav,12.840,13.200
diphone,e ɛ̃,fatigués un,17-1.wav,12.960,14.260
diphone,ɛ̃ k,un colonel,17-1.wav,14.140,14.410
diphone,k ɔ,colonel,17-1.wav,14.260,14.470
diphone,ɔ l,colonel,17-1.wav,14.410,14.560
diphone,l ɔ,colonel,17-1.wav,14.470,14.640
diphone,ɔ n,colonel,17-1.wav,14.560,14.750
diphone,n ɛ,colonel,17-1.wav,14.640,14.950
diphone,ɛ l,colonel,17-1.wav,14.750,15.010
diphone,l k,colonel commandait,17-1.wav,14.950,15.090
diphone,k ɔ,commandait,17-1.wav,15.010,15.150
diphone,ɔ m,commandait,17-1.wav,15.090,15.270
diphone,m ɑ̃,commandait,17-1.wav,15.150,15.380
diphone,ɑ̃ d,commandait,17-1.wav,15.270,15.500
diphone,d ɛ,commandait,17-1.wav,15.380,15.590
diphone,ɛ l,commandait le,17-1.wav,15.500,15.660
diphone,l ø,le,17-1.wav,15.590,15.730
diphone,ø ʁ,le régiment,17-1.wav,15.660,15.870
diphone,ʁ e,régiment,17-1.wav,15.730,15.980
diphone,e ʒ,régiment,17-1.wav,15.870,16.060
diphone,ʒ i,régiment,17-1.wav,15.980,16.130
diphone,i m,régiment,17-1.wav,16.060,16.230
diphone,m ɑ̃,régiment,17-1.wav,16.130,16.390
diphone,ɑ̃ ʒ,régiment je,17-1.wav,16.230,17.680
diphone,ʒ ə,je,17-1.wav,17.570,17.700
diphone,ə v,je vous,17-1.wav,17.680,17.790
diphone,v u,vous,17-1.wav,17.700,17.880
diphone,u d,vous dis,17-1.wav,17.790,17.980
diphone,d i,dis,17-1.wav,17.880,18.110
diphone,i d,dis de,17-1.wav,17.980,18.200
diphone,d ə,de,17-1.wav,18.110,18.220
diphone,ə s,de ce,17-1.wav,18.200,19.000
diphone,s ə,ce,17-1.wav,18.830,19.020
diphone,ə b,ce bouton,17-1.wav,19.000,19.150
diphone,b u,bouton,17-1.wav,19.020,19.230
diphone,u t,bouton,17-1.wav,19.150,19.380
diphone,t ɔ̃,bouton,17-1.wav,19.230,19.560
triphone,ɛ l a,elle habite,17-1.wav,0.650,0.960
triphone,l a b,elle habite,17-1.wav,0.800,1.070
triphone,a b i,habite,17-1.wav,0.880,1.220
triphone,b i t,habite,17-1.wav,0.960,1.290
triphone,i t a,habite à,17-1.wav,1.070,1.350
triphone,t a p,habite à proximité,17-1.wav,1.220,1.440
triphone,a p ʁ,à proximité,17-1.wav,1.290,1.510
triphone,p ʁ ɔ,proximité,17-1.wav,1.350,1.580
triphone,ʁ ɔ k,proximité,17-1.wav,1.440,1.650
triphone,ɔ k s,proximité,17-1.wav,1.510,1.760
triphone,k s i,proximité,17-1.wav,1.580,1.810
triphone,s i m,proximité,17-1.wav,1.650,1.870
triphone,i m i,proximité,17-1.wav,1.760,2.000
triphone,m i t,proximité,17-1.wav,1.810,2.070
triphone,i t e,proximité,17-1.wav,1.870,2.170
triphone,t e d,proximité du,17-1.wav,2.000,2.230
triphone,e d y,proximité du,17-1.wav,2.070,2.310
triphone,d y ʃ,du champ,17-1.wav,2.170,2.500
triphone,y ʃ ɑ̃,du champ,17-1.wav,2.230,2.610
triphone,ʃ ɑ̃ d,champ de,17-1.wav,2.310,2.730
triphone,ɑ̃ d ə,champ de,17-1.wav,2.500,2.750
triphone,d ə f,de foire,17-1.wav,2.610,3.000
triphone,ə f w,de foire,17-1.wav,2.730,3.060
triphone,f w a,foire,17-1.wav,2.750,3.160
triphone,w a ʁ,foire,17-1.wav,3.000,3.480
triphone,a ʁ m,foire ma,17-1.wav,3.060,4.500
triphone,ʁ m a,foire ma,17-1.wav,3.160,4.590
triphone,m a k,ma concierge,17-1.wav,4.390,4.740
triphone,a k ɔ̃,ma concierge,17-1.wav,4.500,4.810
triphone,k ɔ̃ s,concierge,17-1.wav,4.590,4.990
triphone,ɔ̃ s j,concierge,17-1.wav,4.740,5.030
triphone,s j ɛ,concierge,17-1.wav,4.810,5.150
triphone,j ɛ ʁ,concierge,17-1.wav,4.990,5.230
triphone,ɛ ʁ ʒ,concierge,17-1.wav,5.030,5.350
triphone,ʁ ʒ s,concierge sur,17-1.wav,5.150,6.160
triphone,ʒ s y,concierge sur,17-1.wav,5.230,6.200
triphone,s y ʁ,sur,17-1.wav,6.010,6.270
triphone,y ʁ m,sur mon,17-1.wav,6.160,6.350
triphone,ʁ m ɔ̃,sur mon,17-1.wav,6.200,6.510
triphone,m ɔ̃ a,mon appartement,17-1.wav,6.270,6.600
triphone,ɔ̃ a p,mon appartement,17-1.wav,6.350,6.720
triphone,a p a,appartement,17-1.wav,6.510,6.770
triphone,p a ʁ,appartement,17-1.wav,6.600,6.890
triphone,a ʁ t,appartement,17-1.wav,6.720,6.960
triphone,ʁ t ə,appartement,17-1.wav,6.770,6.980
triphone,t ə m,appartement,17-1.wav,6.890,7.110
triphone,ə m ɑ̃,appartement,17-1.wav,6.960,7.260
triphone,m ɑ̃ d,appartement durant,17-1.wav,6.980,7.350
triphone,ɑ̃ d y,appartement durant,17-1.wav,7.110,7.430
triphone,d y ʁ,durant,17-1.wav,7.260,7.520
triphone,y ʁ ɑ̃,durant,17-1.wav,7.350,7.660
triphone,ʁ ɑ̃ l,durant les,17-1.wav,7.430,7.750
triphone,ɑ̃ l e,durant les,17-1.wav,7.520,7.820
triphone,l e v,les vacances,17-1.wav,7.660,7.930
triphone,e v a,les vacances,17-1.wav,7.750,8.020
triphone,v a k,vacances,17-1.wav,7.820,8.160
triphone,a k ɑ̃,vacances,17-1.wav,7.930,8.320
triphone,k ɑ̃ s,vacances,17-1.wav,8.020,8.690
triphone,ɑ̃ s i,vacances ils,17-1.wav,8.160,9.870
triphone,s i l,vacances ils,17-1.wav,8.320,9.970
triphone,i l s,ils sont,17-1.wav,9.800,10.090
triphone,l s ɔ̃,ils sont,17-1.wav,9.870,10.320
triphone,s ɔ̃ a,sont allés,17-1.wav,9.970,10.410
triphone,ɔ̃ a l,sont allés,17-1.wav,10.090,10.530
triphone,a l e,allés,17-1.wav,10.320,10.640
triphone,l e t,allés travailler,17-1.wav,10.410,10.710
triphone,e t ʁ,allés travailler,17-1.wav,10.530,10.800
triphone,t ʁ a,travailler,17-1.wav,10.640,10.870
triphone,ʁ a v,travailler,17-1.wav,10.710,10.950
triphone,a v a,travailler,17-1.wav,10.800,11.050
triphone,v a j,travailler,17-1.wav,10.870,11.210
triphone,a j e,travailler,17-1.wav,10.950,11.380
triphone,j e b,travailler bien,17-1.wav,11.050,11.520
triphone,e b j,travailler bien,17-1.wav,11.210,11.650
triphone,b j ɛ̃,bien,17-1.wav,11.380,11.740
triphone,j ɛ̃ c,bien qu'ils,17-1.wav,11.520,11.860
triphone,ɛ̃ c i,bien qu'ils,17-1.wav,11.650,11.930
triphone,c i l,qu'ils,17-1.wav,11.740,11.980
triphone,i l f,qu'ils fussent,17-1.wav,11.860,12.150
triphone,l f y,qu'ils fussent,17-1.wav,11.930,12.260
triphone,f y s,fussent,17-1.wav,11.980,12.380
triphone,y s f,fussent fatigués,17-1.wav,12.150,12.550
triphone,s f a,fussent fatigués,17-1.wav,12.260,12.630
triphone,f a t,fatigués,17-1.wav,12.380,12.770
triphone,a t i,fatigués,17-1.wav,12.550,12.840
triphone,t i ɟ,fatigués,17-1.wav,12.630,12.960
triphone,i ɟ e,fatigués,17-1.wav,12.770,13.200
triphone,ɟ e ɛ̃,fatigués un,17-1.wav,12.840,14.260
triphone,e ɛ̃ k,fatigués un colonel,17-1.wav,12.960,14.410
triphone,ɛ̃ k ɔ,un colonel,17-1.wav,14.140,14.470
triphone,k ɔ l,colonel,17-1.wav,14.260,14.560
triphone,ɔ l ɔ,colonel,17-1.wav,14.410,14.640
triphone,l ɔ n,colonel,17-1.wav,14.470,14.750
triphone,ɔ n ɛ,colonel,17-1.wav,14.560,14.950
triphone,n ɛ l,colonel,17-1.wav,14.640,15.010
triphone,ɛ l k,colonel commandait,17-1.wav,14.750,15.090
triphone,l k ɔ,colonel commandait,17-1.wav,14.950,15.150
triphone,k ɔ m,commandait,17-1.wav,15.010,15.270
triphone,ɔ m ɑ̃,commandait,17-1.wav,15.090,15.380
triphone,m ɑ̃ d,commandait,17-1.wav,15.150,15.500
triphone,ɑ̃ d ɛ,commandait,17-1.wav,15.270,15.590
triphone,d ɛ l,commandait le,17-1.wav,15.380,15.660
triphone,ɛ l ø,commandait le,17-1.wav,15.500,15.730
triphone,l ø ʁ,le régiment,17-1.wav,15.590,15.870
triphone,ø ʁ e,le régiment,17-1.wav,15.660,15.980
triphone,ʁ e ʒ,régiment,17-1.wav,15.730,16.060
triphone,e ʒ i,régiment,17-1.wav,15.870,16.130
triphone,ʒ i m,régiment,17-1.wav,15.980,16.230
triphone,i m ɑ̃,régiment,17-1.wav,16.060,16.390
triphone,m ɑ̃ ʒ,régiment je,17-1.wav,16.130,17.680
triphone,ɑ̃ ʒ ə,régiment je,17-1.wav,16.230,17.700
triphone,ʒ ə v,je vous,17-1.wav,17.570,17.790
triphone,ə v u,je vous,17-1.wav,17.680,17.880
triphone,v u d,vous dis,17-1.wav,17.700,17.980
triphone,u d i,vous dis,17-1.wav,17.790,18.110
triphone,d i d,dis de,17-1.wav,17.880,18.200
triphone,i d ə,dis de,17-1.wav,17.980,18.220
triphone,d ə s,de ce,17-1.wav,18.110,19.000
triphone,ə s ə,de ce,17-1.wav,18.200,19.020
triphone,s ə b,ce bouton,17-1.wav,18.830,19.150
triphone,ə b u,ce bouton,17-1.wav,19.000,19.230
triphone,b u t,bouton,17-1.wav,19.020,19.380
triphone,u t ɔ̃,bouton,17-1.wav,19.150,19.560
diphone,n o,nos,17-2.wav,0.760,0.960
diphone,o p,nos parents,17-2.wav,0.870,1.060
diphone,p a,parents,17-2.wav,0.960,1.150
diphone,a ʁ,parents,17-2.wav,1.060,1.250
diphone,ʁ ɑ̃,parents,17-2.wav,1.150,1.390
diphone,ɑ̃ s,parents sont,17-2.wav,1.250,1.550
diphone,s ɔ̃,sont,17-2.wav,1.390,1.600
diphone,ɔ̃ n,sont nos,17-2.wav,1.550,1.720
diphone,n o,nos,17-2.wav,1.600,1.800
diphone,o t,nos tuteurs,17-2.wav,1.720,1.940
diphone,t y,tuteurs,17-2.wav,1.800,2.060
diphone,y t,tuteurs,17-2.wav,1.940,2.120
diphone,t œ,tuteurs,17-2.wav,2.060,2.250
diphone,œ ʁ,tuteurs,17-2.wav,2.120,2.350
diphone,ʁ n,tuteurs naturels,17-2.wav,2.250,2.450
diphone,n a,naturels,17-2.wav,2.350,2.540
diphone,a t,naturels,17-2.wav,2.450,2.660
diphone,t y,naturels,17-2.wav,2.540,2.730
diphone,y ʁ,naturels,17-2.wav,2.660,2.840
diphone,ʁ ɛ,naturels,17-2.wav,2.730,2.980
diphone,ɛ l,naturels,17-2.wav,2.840,3.190
diphone,l l,naturels les,17-2.wav,2.980,4.430
diphone,l e,les,17-2.wav,4.330,4.500
diphone,e m,les mésanges,17-2.wav,4.430,4.620
diphone,m e,mésanges,17-2.wav,4.500,4.720
diphone,e z,mésanges,17-2.wav,4.620,4.830
diphone,z ɑ̃,mésanges,17-2.wav,4.720,5.070
diphone,ɑ̃ ʒ,mésanges,17-2.wav,4.830,5.160
diphone,ʒ i,mésanges y,17-2.wav,5.070,5.230
diphone,i d,y des,17-2.wav,5.160,5.960
diphone,d e,des,17-2.wav,5.910,6.210
diphone,e œ,des œufs,17-2.wav,5.960,6.380
diphone,œ f,œufs,17-2.wav,6.210,6.410
diphone,f t,œufs tachetés,17-2.wav,6.380,6.470
diphone,t a,tachetés,17-2.wav,6.410,6.560
diphone,a ʃ,tachetés,17-2.wav,6.470,6.790
diphone,ʃ t,tachetés,17-2.wav,6.560,6.840
diphone,t e,tachetés,17-2.wav,6.790,7.060
diphone,e v,tachetés vous,17-2.wav,6.840,8.480
diphone,v u,vous,17-2.wav,8.320,8.530
diphone,u l,vous lui,17-2.wav,8.480,8.650
diphone,l ɥ,lui,17-2.wav,8.530,8.660
diphone,ɥ i,lui,17-2.wav,8.650,8.720
diphone,i d,lui défendez,17-2.wav,8.660,8.810
diphone,d e,défendez,17-2.wav,8.720,8.890
diphone,e f,défendez,17-2.wav,8.810,9.000
diphone,f ɑ̃,défendez,17-2.wav,8.890,9.120
diphone,ɑ̃ d,défendez,17-2.wav,9.000,9.210
diphone,d e,défendez,17-2.wav,9.120,9.330
diphone,e d,défendez de,17-2.wav,9.210,9.430
diphone,d ə,de,17-2.wav,9.330,9.450
diphone,ə ʒ,de jouer,17-2.wav,9.430,9.600
diphone,ʒ w,jouer,17-2.wav,9.450,9.780
diphone,w e,jouer,17-2.wav,9.600,9.890
diphone,e s,jouer sur,17-2.wav,9.780,10.000
diphone,s y,sur,17-2.wav,9.890,10.040
diphone,y ʁ,sur,17-2.wav,10.000,10.110
diphone,ʁ s,sur cette,17-2.wav,10.040,10.180
diphone,s ɛ,cette,17-2.wav,10.110,10.290
diphone,ɛ t,cette,17-2.wav,10.180,10.320
diphone,t ʁ,cette route,17-2.wav,10.290,10.560
diphone,ʁ u,route,17-2.wav,10.350,10.670
diphone,u t,route,17-2.wav,10.560,10.760
diphone,t l,route le,17-2.wav,10.670,10.870
diphone,l ø,le,17-2.wav,10.760,10.910
diphone,ø s,le soir,17-2.wav,10.870,11.090
diphone,s w,soir,17-2.wav,10.910,11.170
diphone,w a,soir,17-2.wav,11.090,11.290
diphone,a ʁ,soir,17-2.wav,11.170,11.450
diphone,ʁ m,soir ma,17-2.wav,11.290,12.720
diphone,m a,ma,17-2.wav,12.620,12.820
diphone,a ɡ,ma goélette,17-2.wav,12.720,12.930
diphone,ɡ ɔ,goélette,17-2.wav,12.820,13.060
diphone,ɔ e,goélette,17-2.wav,12.930,13.160
diphone,e l,goélette,17-2.wav,13.060,13.260
diphone,l ɛ,goélette,17-2.wav,13.160,13.400
diphone,ɛ t,goélette,17-2.wav,13.260,13.480
diphone,t n,goélette noire,17-2.wav,13.400,13.610
diphone,n w,noire,17-2.wav,13.480,13.740
diphone,w a,noire,17-2.wav,13.610,13.960
diphone,a ʁ,noire,17-2.wav,13.740,14.080
diphone,ʁ ɛ,noire est,17-2.wav,13.960,14.250
diphone,ɛ ʁ,est rentrée,17-2.wav,14.160,14.350
diphone,ʁ ɑ̃,rentrée,17-2.wav,14.250,14.470
diphone,ɑ̃ t,rentrée,17-2.wav,14.350,14.550
diphone,t ʁ,rentrée,17-2.wav,14.470,14.650
diphone,ʁ e,rentrée,17-2.wav,14.550,14.770
diphone,e o,rentrée au,17-2.wav,14.650,14.880
diphone,o p,au port,17-2.wav,14.800,15.050
diphone,p ɔ,port,17-2.wav,14.880,15.270
diphone,ɔ ʁ,port,17-2.wav,15.050,15.520
diphone,ʁ s,port ce,17-2.wav,15.270,16.800
diphone,s ə,ce,17-2.wav,16.610,16.820
diphone,ə p,ce passeport,17-2.wav,16.800,16.990
diphone,p a,passeport,17-2.wav,16.820,17.090
diphone,a s,passeport,17-2.wav,16.990,17.280
diphone,s p,passeport,17-2.wav,17.090,17.450
diphone,p ɔ,passeport,17-2.wav,17.280,17.680
diphone,ɔ ʁ,passeport,17-2.wav,17.450,17.770
diphone,ʁ n,passeport n'avait,17-2.wav,17.680,17.880
diphone,n a,n'avait,17-2.wav,17.770,17.960
diphone,a v,n'avait,17-2.wav,17.880,18.040
diphone,v ɛ,n'avait,17-2.wav,17.960,18.110
diphone,ɛ p,n'avait pas,17-2.wav,18.040,18.230
diphone,p a,pas,17-2.wav,18.110,18.330
diphone,a d,pas de,17-2.wav,18.230,18.420
diphone,d ə,de,17-2.wav,18.330,18.440
diphone,ə v,de visa,17-2.wav,18.420,18.620
diphone,v i,visa,17-2.wav,18.440,18.700
diphone,i z,visa,17-2.wav,18.620,18.830
diphone,z a,visa,17-2.wav,18.700,19.070
triphone,n o p,nos parents,17-2.wav,0.760,1.060
triphone,o p a,nos parents,17-2.wav,0.870,1.150
triphone,p a ʁ,parents,17-2.wav,0.960,1.250
triphone,a ʁ ɑ̃,parents,17-2.wav,1.060,1.390
triphone,ʁ ɑ̃ s,parents sont,17-2.wav,1.150,1.550
triphone,ɑ̃ s ɔ̃,parents sont,17-2.wav,1.250,1.600
triphone,s ɔ̃ n,sont nos,17-2.wav,1.390,1.720
triphone,ɔ̃ n o,sont nos,17-2.wav,1.550,1.800
triphone,n o t,nos tuteurs,17-2.wav,1.600,1.940
triphone,o t y,nos tuteurs,17-2.wav,1.720,2.060
triphone,t y t,tuteurs,17-2.wav,1.800,2.120
triphone,y t œ,tuteurs,17-2.wav,1.940,2.250
triphone,t œ ʁ,tuteurs,17-2.wav,2.060,2.350
triphone,œ ʁ n,tuteurs naturels,17-2.wav,2.120,2.450
triphone,ʁ n a,tuteurs naturels,17-2.wav,2.250,2.540
triphone,n a t,naturels,17-2.wav,2.350,2.660
triphone,a t y,naturels,17-2.wav,2.450,2.730
triphone,t y ʁ,naturels,17-2.wav,2.540,2.840
triphone,y ʁ ɛ,naturels,17-2.wav,2.660,2.980
triphone,ʁ ɛ l,naturels,17-2.wav,2.730,3.190
triphone,ɛ l l,naturels les,17-2.wav,2.840,4.430
triphone,l l e,naturels les,17-2.wav,2.980,4.500
triphone,l e m,les mésanges,17-2.wav,4.330,4.620
triphone,e m e,les mésanges,17-2.wav,4.430,4.720
triphone,m e z,mésanges,17-2.wav,4.500,4.830
triphone,e z ɑ̃,mésanges,17-2.wav,4.620,5.070
triphone,z ɑ̃ ʒ,mésanges,17-2.wav,4.720,5.160
triphone,ɑ̃ ʒ i,mésanges y,17-2.wav,4.830,5.230
triphone,ʒ i d,mésanges y des,17-2.wav,5.070,5.960
triphone,i d e,y des,17-2.wav,5.160,6.210
triphone,d e œ,des œufs,17-2.wav,5.910,6.380
triphone,e œ f,des œufs,17-2.wav,5.960,6.410
triphone,œ f t,œufs tachetés,17-2.wav,6.210,6.470
triphone,f t a,œufs tachetés,17-2.wav,6.380,6.560
triphone,t a ʃ,tachetés,17-2.wav,6.410,6.790
triphone,a ʃ t,tachetés,17-2.wav,6.470,6.840
triphone,ʃ t e,tachetés,17-2.wav,6.560,7.060
triphone,t e v,tachetés vous,17-2.wav,6.790,8.480
triphone,e v u,tachetés vous,17-2.wav,6.840,8.530
triphone,v u l,vous lui,17-2.wav,8.320,8.650
triphone,u l ɥ,vous lui,17-2.wav,8.480,8.660
triphone,l ɥ i,lui,17-2.wav,8.530,8.720
triphone,ɥ i d,lui défendez,17-2.wav,8.650,8.810
triphone,i d e,lui défendez,17-2.wav,8.660,8.890
triphone,d e f,défendez,17-2.wav,8.720,9.000
triphone,e f ɑ̃,défendez,17-2.wav,8.810,9.120
triphone,f ɑ̃ d,défendez,17-2.wav,8.890,9.210
triphone,ɑ̃ d e,défendez,17-2.wav,9.000,9.330
triphone,d e d,défendez de,17-2.wav,9.120,9.430
triphone,e d ə,défendez de,17-2.wav,9.210,9.450
triphone,d ə ʒ,de jouer,17-2.wav,9.330,9.600
triphone,ə ʒ w,de jouer,17-2.wav,9.430,9.780
triphone,ʒ w e,jouer,17-2.wav,9.450,9.890
triphone,w e s,jouer sur,17-2.wav,9.600,10.000
triphone,e s y,jouer sur,17-2.wav,9.780,10.040
triphone,s y ʁ,sur,17-2.wav,9.890,10.110
triphone,y ʁ s,sur cette,17-2.wav,10.000,10.180
triphone,ʁ s ɛ,sur cette,17-2.wav,10.040,10.290
triphone,s ɛ t,cette,17-2.wav,10.110,10.320
triphone,ɛ t ʁ,cette route,17-2.wav,10.180,10.560
triphone,t ʁ u,cette route,17-2.wav,10.290,10.670
triphone,ʁ u t,route,17-2.wav,10.350,10.760
triphone,u t l,route le,17-2.wav,10.560,10.870
triphone,t l ø,route le,17-2.wav,10.670,10.910
triphone,l ø s,le soir,17-2.wav,10.760,11.090
triphone,ø s w,le soir,17-2.wav,10.870,11.170
triphone,s w a,soir,17-2.wav,10.910,11.290
triphone,w a ʁ,soir,17-2.wav,11.090,11.450
triphone,a ʁ m,soir ma,17-2.wav,11.170,12.720
triphone,ʁ m a,soir ma,17-2.wav,11.290,12.820
triphone,m a ɡ,ma goélette,17-2.wav,12.620,12.930
triphone,a ɡ ɔ,ma goélette,17-2.wav,12.720,13.060
triphone,ɡ ɔ e,goélette,17-2.wav,12.820,13.160
triphone,ɔ e l,goélette,17-2.wav,12.930,13.260
triphone,e l ɛ,goélette,17-2.wav,13.060,13.400
triphone,l ɛ t,goélette,17-2.wav,13.160,13.480
triphone,ɛ t n,goélette noire,17-2.wav,13.260,13.610
triphone,t n w,goélette noire,17-2.wav,13.400,13.740
triphone,n w a,noire,17-2.wav,13.480,13.960
triphone,w a ʁ,noire,17-2.wav,13.610,14.080
triphone,a ʁ ɛ,noire est,17-2.wav,13.740,14.250
triphone,ʁ ɛ ʁ,noire est rentrée,17-2.wav,13.960,14.350
triphone,ɛ ʁ ɑ̃,est rentrée,17-2.wav,14.160,14.470
triphone,ʁ ɑ̃ t,rentrée,17-2.wav,14.250,14.550
triphone,ɑ̃ t ʁ,rentrée,17-2.wav,14.350,14.650
triphone,t ʁ e,rentrée,17-2.wav,14.470,14.770
triphone,ʁ e o,rentrée au,17-2.wav,14.550,14.880
triphone,e o p,rentrée au port,17-2.wav,14.650,15.050
triphone,o p ɔ,au port,17-2.wav,14.800,15.270
triphone,p ɔ ʁ,port,17-2.wav,14.880,15.520
triphone,ɔ ʁ s,port ce,17-2.wav,15.050,16.800
triphone,ʁ s ə,port ce,17-2.wav,15.270,16.820
triphone,s ə p,ce passeport,17-2.wav,16.610,16.990
triphone,ə p a,ce passeport,17-2.wav,16.800,17.090
triphone,p a s,passeport,17-2.wav,16.820,17.280
triphone,a s p,passeport,17-2.wav,16.990,17.450
triphone,s p ɔ,passeport,17-2.wav,17.090,17.680
triphone,p ɔ ʁ,passeport,17-2.wav,17.280,17.770
triphone,ɔ ʁ n,passeport n'avait,17-2.wav,17.450,17.880
triphone,ʁ n a,passeport n'avait,17-2.wav,17.680,17.960
triphone,n a v,n'avait,17-2.wav,17.770,18.040
triphone,a v ɛ,n'avait,17-2.wav,17.880,18.110
triphone,v ɛ p,n'avait pas,17-2.wav,17.960,18.230
triphone,ɛ p a,n'avait pas,17-2.wav,18.040,18.330
triphone,p a d,pas de,17-2.wav,18.110,18.420
